Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
What are all the papers that Zhiqiu H. and Adnan Riaz published?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/70/2080> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/288/3762> } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> ?author .
?author rdfs:label ?name .
FILTER(REGEX(?name, ""zhiqiu.*h"", ""i"")) } 
UNION 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/288/3762> }
} 
```",0.5454838213876383,0.8032786885245902,"(0.9435033798217773, 0.8861069679260254, 0.9139048457145691)"
"In International Joint Conference on Artificial Intelligence and J. Am. Soc. Inf. Sci., what papers did Antoine Amarilli publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/9687> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'IJCAI' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'J. Am. Soc. Inf. Sci.' } },SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/9687> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'International Joint Conference on Artificial Intelligence' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'J. Am. Soc. Inf. Sci.' } },0.7232927766551176,1.0,"(0.9856377243995667, 0.9811373949050903, 0.9833824038505554)"
"In ICEGOV and ASAP, what papers did Ramachandran, R. publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/73/6777> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'ICEGOV' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'ASAP' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
  ?answer <https://dblp.org/rdf/schema#authoredBy> ?author .
  ?author rdfs:label ?name .
  FILTER(REGEX(?name, ""r.*ramachandran"", ""i""))
{ ?answer <https://dblp.org/rdf/schema#publishedIn> 'ICEGOV' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'ASAP' } 
}
```",0.5983433868580815,0.8166666666666667,"(0.9383164644241333, 0.8947897553443909, 0.9160363078117371)"
What are all the papers that Kan O. and Siriwan Suebnukarn published?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/11432> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/6815> } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> ?author .
?author rdfs:label ?name .
FILTER(REGEX(?name, ""kan.*o"", ""i"")) }
UNION
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/41/6815> }
} 
```",0.5454838213876383,0.8032786885245902,"(0.948532223701477, 0.8971304297447205, 0.9221155643463135)"
"What papers did Silva, Jo\u00E3o Pedro Carlos Gomes da publish in Int. J. Artif. Intell. Tools and CoRR?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/181/1840> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Artif. Intell. Tools' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/181/1840> 
{ ?answer <https://dblp.org/rdf/schema#publishedIn> 'Int. J. Artif. Intell. Tools' } 
UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } 
}
```",1.0,0.9807692307692307,"(0.9774230718612671, 0.9576202630996704, 0.9674203395843506)"
What are the papers that Sanjiv Kumar and Afshin Rostamizadeh published in CoRR?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/66/6804> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/4479> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> ?author . ?author rdfs:label ?name . FILTER(REGEX(?name, ""sanjiv.*kumar"", ""i"")) } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/97/4479> }
?answer <https://dblp.org/rdf/schema#inPublicationVenue> <https://dblp.org/venue/corr> . 
}
```",0.4229440534038519,0.7230769230769231,"(0.9372369647026062, 0.9002480506896973, 0.9183701872825623)"
"List all the papers that Lensdorf, Lars and Christian Rathgeb published.",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/221/5110> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/78/3731> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/221/5110> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/136/7489> } }
```",0.848219861937046,0.9444444444444444,"(0.9943007826805115, 0.9940600395202637, 0.9941803812980652)"
What publications did the author Peter A. Flach publish in CoRR and SICE?,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/f/PeterAFlach> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'SICE' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/f/PeterAFlach>.
{ ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'SICE' } 
} 
```",0.8578928092681435,0.9795918367346939,"(0.9801908731460571, 0.9680725932121277, 0.9740940928459167)"
List all the papers that Andrey M. and Victor Zakharov published in IMS (CLCO).,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/286/9695> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IMS (CLCO)' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/20/10388> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'IMS (CLCO)' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> ?author . 
?author rdfs:label ?name .
FILTER(REGEX(?name, ""andrey.*m"", ""i"")) }
UNION
{ ?answer <https://dblp.org/rdf/schema#authoredBy> ?author .
?author rdfs:label ?name .
FILTER(REGEX(?name, ""victor.*zakharov"", ""i"")) }
} 
```",0.338225200211764,0.696969696969697,"(0.8963383436203003, 0.8561694622039795, 0.8757935166358948)"
J. Meseguer and Ori Sasson published which papers?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/JoseMeseguer> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/23/6373> } },"```sparql
SELECT DISTINCT ?paper WHERE {
  ?paper <https://dblp.org/rdf/schema#authoredBy> ?author .
  { ?author rdfs:label ?name . FILTER(REGEX(?name, ""j.*meseguer"", ""i"")) } UNION { ?author <https://dblp.org/pid/23/6373> }
} 
```",4.030289946749159e-78,0.7833333333333333,"(0.9294220209121704, 0.8850468397140503, 0.9066917896270752)"
What are the papers that Andrew Olney and Whitney L. Cade published in HLT-NAACL?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/09/6180> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'HLT-NAACL' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/36/6526> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'HLT-NAACL' } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/09/6180> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/36/6526> } FILTER(?answer <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/conf/hlt-naacl>) } 
```",0.520310855335446,0.9137931034482759,"(0.9503883123397827, 0.9589189291000366, 0.9546346068382263)"
List all the papers that M. Sun and Xiaoyuan Yi published.,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/3291> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/179/2248> } },SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/179/2248> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s-sun:M> } },0.7893575251055271,0.9259259259259259,"(0.9831455945968628, 0.9755897521972656, 0.9793530702590942)"
"Antonella Molinaro and Raschell\u00E0, A. published which papers?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/11/4677> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/27/7304> } },"```sparql
SELECT DISTINCT ?answer WHERE { 
  { ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/11/4677>} UNION
  { ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/27/7304>} . 
  ?paper <https://dblp.org/rdf/schema#title> ?answer .
}
```",0.293597382795084,0.9807692307692307,"(0.9649209976196289, 0.9386758804321289, 0.9516175389289856)"
"What are the papers that Jr., C. B. Engle and Napoli, Joshua published in TRI-Ada?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/58/6497> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'TRI-Ada' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/171/4898> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'TRI-Ada' } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/58/6497> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/171/4898> } FILTER ( ?answer <https://dblp.org/rdf/schema#publishedIn> <https://dblp.org/venue/triada> ) } 
```",0.5438943137738409,0.8793103448275862,"(0.9504063129425049, 0.9603879451751709, 0.955371081829071)"
List all the papers that Jessica Rosenqvist and Katherine Jensen published.,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/263/8210> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/196/9892> } },"SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/263/8210> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/196/9892> } } 
",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
What are all the papers that Bill Fenner and Supphanat Kanokphara published?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/20/3380> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/2956> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/20/3380> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/59/2956> } } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
List all the papers that H. Sofia Pinto published in WebMedia and SoCC.,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/HelenaSofiaPinto> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'WebMedia' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'SoCC' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
  { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/HelenaSofiaPinto> }
  { ?answer <https://dblp.org/rdf/schema#appearsInPublicationVenue> <https://dblp.org/12875946/> } 
} UNION { 
  { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/p/HelenaSofiaPinto>}
  { ?answer <https://dblp.org/rdf/schema#appearsInPublicationVenue> <https://dblp.org/12875943/> } 
}
```",0.2895907231555484,0.7758620689655172,"(0.9242920875549316, 0.9017839431762695, 0.9128993153572083)"
"What are all the papers that Parimal Parag and Bitar, Rawad published?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/43/8263> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/161/9919> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/43/8263> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/161/9919> } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
List all the papers that Catherine Dehollain and G\u00FCrkan Y. published.,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/54/7007> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/30/11256> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/54/7007> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> ?author . ?author rdfs:label ?name . FILTER(REGEX(?name, ""gürkan.*y"", ""i"")) } }
```",0.5586374486571748,0.7741935483870968,"(0.9636059403419495, 0.9140653610229492, 0.9381821155548096)"
"List all the papers that Marios Koufaris and Mamonov, S. published.",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/05/3354> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/142/8044> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/142/8044> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/k/MariosKoufaris> } } 
```",0.7893575251055271,0.9074074074074074,"(0.9847788214683533, 0.968271017074585, 0.9764551520347595)"
"What are all the papers that Haridimos T. Vergos and Blanas, George published?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/1531> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/170/6754> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/1531> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/170/6754> } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
List all the papers that Earl T. Barr and Mark A. Gondree published.,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/47/1088> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/2655> } },SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/47/1088> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/31/2655> } },1.0,1.0,"(1.0, 1.0, 1.0)"
"What are all the papers that Rokne, J. G. and Manmeet Dhaliwal published?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/6475> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/217/1365> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/6475> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/217/1365> } }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Lukasz Golab and L. Chen published which papers?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/42/3296> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/176/0843> } },"```sparql
SELECT DISTINCT ?paper WHERE { 
  ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/g/LukaszGolab> .
  ?paper <https://dblp.org/rdf/schema#authoredBy> ?author .
  ?author rdfs:label ?name .
  FILTER(REGEX(?name, ""l.*chen"", ""i"")) 
}
```",6.373704167435469e-155,0.640625,"(0.9104812145233154, 0.8650163412094116, 0.8871666789054871)"
"In International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems and DOLAP, what papers did X. Blasco Ferragud publish?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/92/1733> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'IEA/AIE (Vol. 1)' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'DOLAP' } },"```sparql
SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/b/BlascoFerragudX> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'DOLAP' } }
```",0.4287352072222548,0.8103448275862069,"(0.9612383842468262, 0.9404194355010986, 0.9507149457931519)"
"What publications did the author Gapeev, P. V. publish in Algorithms and CoRR?",SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/178/7705> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'Algorithms' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/178/7705> .
{ ?answer <https://dblp.org/rdf/schema#publishedIn> 'Algorithms' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoRR' } 
}
```",0.8656030552541708,0.9807692307692307,"(0.9803935289382935, 0.9669954776763916, 0.9736484289169312)"
What are all the papers that Andrew R. Gilman and Jianya Yuan published?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/35/2104> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/2782> } },"```sparql
SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/35/2104> } UNION { ?author rdfs:label ?name . FILTER(REGEX(?name, ""jianya.*yuan"", ""i"")) . ?answer <https://dblp.org/rdf/schema#authoredBy> ?author } } 
```",0.4983116255128665,0.819672131147541,"(0.9565002918243408, 0.9068708419799805, 0.9310246706008911)"
"What are the papers that Song Zheng and Bi, Qinsheng published in Appl. Math. Comput.?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/95/19> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Appl. Math. Comput.' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/4880> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Appl. Math. Comput.' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> ?author .
?author rdfs:label ?name .
FILTER(REGEX(?name, ""song.*zheng"", ""i"")) } UNION 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/50/4880> }
} FILTER(?answer <https://dblp.org/rdf/schema#inPublication> <https://dblp.org/journals/amca/index.html>)

```",0.4262919738003097,0.7272727272727273,"(0.9260079860687256, 0.8937206864356995, 0.9095779061317444)"
Kunwadee Sripanidkulchai and M. Y. Hajjat published which papers in ACM International Conference on Emerging Networking Experiments and Technologies?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/52/709> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoNEXT' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/7061> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'CoNEXT' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
  {<https://dblp.org/pid/52/709> <https://dblp.org/rdf/schema#authoredBy> ?p .} UNION 
  {<https://dblp.org/pid/62/7061> <https://dblp.org/rdf/schema#authoredBy> ?p .}
  ?p <https://dblp.org/rdf/schema#publishedIn> ?answer .
  FILTER(REGEX(?answer, ""ACM International Conference on Emerging Networking Experiments and Technologies""))

} 
```",0.1499252689528993,0.8125,"(0.9336217641830444, 0.9020175337791443, 0.9175475835800171)"
List all the papers that Rob Koper published in J. Educ. Technol. Soc. and ECAI.,SELECT DISTINCT ?answer WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/52/2962> { ?answer <https://dblp.org/rdf/schema#publishedIn> 'J. Educ. Technol. Soc.' } UNION { ?answer <https://dblp.org/rdf/schema#publishedIn> 'ECAI' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/52/2962> .
  ?answer <https://dblp.org/rdf/schema#inPublication> <https://dblp.org/journals/jet/index.html>. } 
UNION 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/52/2962> .
  ?answer <https://dblp.org/rdf/schema#inPublication> <https://dblp.org/series/ecai/index.html>. } 
}

```",0.3569375455932329,0.8727272727272727,"(0.916412353515625, 0.8984693884849548, 0.9073521494865417)"
What are the papers that Qilin Y. and Xi-an Sun published in LISS?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/197/6234> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'LISS' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/197/6277> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'LISS' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?answer <https://dblp.org/rdf/schema#authoredBy> ?author .
?author rdfs:label ?name .
FILTER(REGEX(?name, ""qilin.*y"", ""i"")) } UNION
{ ?answer <https://dblp.org/rdf/schema#authoredBy> ?author .
?author rdfs:label ?name .
FILTER(REGEX(?name, ""xi"", ""i"")) }
 ?answer <https://dblp.org/rdf/schema#publishedIn> ?pub .
 ?pub rdfs:label ?name2 .
 FILTER(REGEX(?name2, ""liss"", ""i"")) 
}
```",0.2576797433884206,0.7142857142857143,"(0.9099826812744141, 0.8530722856521606, 0.8806089758872986)"
"Kleyle, R. M. and Andr\u00E9 de Korvin published which papers in ACM Conference on Computer Science?",SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/27/776> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ACM Conference on Computer Science' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/28/2415> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'ACM Conference on Computer Science' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
  ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/27/776> .
  ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/28/2415> .
  ?paper <https://dblp.org/rdf/schema#publishedIn> ?answer .
  FILTER(regex(?answer, ""ACM Conference on Computer Science"")) 
} 
```",0.20554260095148888,0.8360655737704918,"(0.9424576163291931, 0.9239379167556763, 0.9331058859825134)"
What are all the primary affiliations of Qilian L. and Zhuo Li?,SELECT DISTINCT ?answer WHERE { { <https://dblp.org/pid/52/5208> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } UNION { <https://dblp.org/pid/51/4015-2> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?author rdfs:label ?name . FILTER(REGEX(?name, ""qilian.*l"", ""i"")) ?author <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } UNION
{ ?author rdfs:label ?name . FILTER(REGEX(?name, ""zhuo.*li"", ""i"")) ?author <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
}
```",0.3368269415075382,0.6935483870967742,"(0.9204475283622742, 0.8617498278617859, 0.8901320695877075)"
List all the papers that F\u00E9lix Belzunce and Carolina Mart\u00EDnez-Riquelme published.,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/2080> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/130/6979> } },"SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/130/6979> } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/b/FelixBelzunce:FelixBelzunce> } } 
",0.7893575251055271,0.8928571428571429,"(0.9827929139137268, 0.955601692199707, 0.9690065979957581)"
Susumu Goto and Yuki Moriya published which papers in Nucleic Acids Res.?,SELECT DISTINCT ?answer WHERE { { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/3539> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Nucleic Acids Res.' } UNION { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/86/6241> . ?answer <https://dblp.org/rdf/schema#publishedIn> 'Nucleic Acids Res.' } },"```sparql
SELECT DISTINCT ?answer WHERE { 
  ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/99/3539> . 
  ?author rdfs:label ?name .
  FILTER(REGEX(?name, ""yuki.*moriya"", ""i"")) .
  ?answer <https://dblp.org/rdf/schema#publishedIn> 'Nucleic Acids Res.' 
}
```",0.42514640213022026,0.734375,"(0.9318482875823975, 0.886740505695343, 0.9087349772453308)"
"What are the primary affiliations of Ling Guan and He, Y.?",SELECT DISTINCT ?answer WHERE { { <https://dblp.org/pid/66/4324> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } UNION { <https://dblp.org/pid/32/2426> <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } },"```sparql
SELECT DISTINCT ?answer WHERE { 
{ ?author rdfs:label ?name . FILTER(REGEX(?name, ""ling.*guan"", ""i"")) ?author <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
UNION 
{ ?author rdfs:label ?name . FILTER(REGEX(?name, ""y"", ""i"")) ?author <https://dblp.org/rdf/schema#primaryAffiliation> ?answer } 
}
```",0.3368269415075382,0.7543859649122807,"(0.9170975089073181, 0.8565660715103149, 0.8857988715171814)"
